Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
GLAND,2015,24431922.13,12961415.95,5874518.88,10706581.81,5160076.62,2367983.09,2813864.92,2792093.53,1732380.14,0.30,2220644.16,-5227488.27,2686301.38,-320542.73,18.84,13.22,52.21,33.57,54.11,1.21,8.56,0.63,0.19,16.11,0.24,0.72,508.25,26.38,13.84,1.77,206.12,315.96,2.28,2015
Gold,Q1/2015,21335887.00,13901792.00,16380190.00,7695374.00,1656526.00,1460210.00,267921.00,196316.00,99921.00,0.06,396769.00,-224884.00,-161308.00,10577.00,5.02,3.77,30.39,6.03,11.85,1.81,2.62,2.02,0.05,3.04,0.31,0.50,726.10,48.49,7.53,12.17,30.00,703.63,2.77,2015Q1
Gold,Q2/2015,21063470.00,13561913.00,16380190.00,7767087.00,2019851.00,1856024.00,235278.00,163827.00,71713.00,0.04,1388573.00,-533102.00,-789691.00,65780.00,1.79,2.75,28.47,3.55,8.11,1.75,2.46,1.62,0.05,3.49,0.38,0.64,573.05,59.62,6.12,8.16,44.71,534.46,2.71,2015Q2
Gold,Q3/2015,21584503.00,13865583.00,7780590.00,7988228.00,2024193.00,1790023.00,308146.00,234170.00,133519.00,0.08,2073717.00,-1177353.00,-849950.00,46414.00,3.78,3.76,33.06,6.60,11.57,1.74,3.26,1.41,0.04,4.09,0.43,0.69,531.30,77.93,4.68,6.44,56.69,479.30,2.70,2015Q3
Gold,Q4/2015,22114165.00,14190669.00,7780590.00,8196392.00,2911581.00,2524048.00,458554.00,387533.00,290422.00,0.17,2933742.00,-1841920.00,-1018990.00,72832.00,8.38,4.89,35.93,9.97,13.31,1.73,5.85,1.37,0.04,4.49,0.40,0.52,701.17,87.98,4.15,7.08,51.56,653.76,2.70,2015Q4
Gold,Q1/2016,27991846.00,14770723.00,11037670.00,13369110.00,2413057.00,2116036.00,361325.00,297021.00,201385.00,0.09,6866506.00,-2483665.00,-1145732.00,3237109.00,7.24,4.71,35.07,8.35,12.31,1.10,6.95,3.49,0.88,4.86,0.38,0.56,651.56,77.14,4.73,5.48,66.58,589.72,2.09,2016Q1
Gold,Q2/2016,26370104.00,13035242.00,11037670.00,13612314.00,2892997.00,2419329.00,576910.00,473668.00,359386.00,0.15,6476596.00,-2911055.00,-2896224.00,669317.00,9.83,6.20,34.72,12.42,16.37,0.96,21.34,4.66,0.36,4.91,0.43,0.59,615.69,108.89,3.35,6.12,59.68,559.36,1.94,2016Q2
Gold,Q3/2016,27123646.00,13414750.00,11037670.00,13989023.00,2896102.00,2468303.00,557376.00,427799.00,376709.00,0.16,5962010.00,-3212936.00,-2412956.00,336118.00,11.17,6.51,33.80,13.01,14.77,0.96,17.07,4.17,0.21,5.13,0.46,0.62,586.43,110.83,3.29,5.95,61.36,528.36,1.94,2016Q3
Gold,Q4/2016,28823649.00,15009814.00,11037670.00,14096343.00,2985125.00,2805278.00,321329.00,179847.00,108817.00,0.05,4549323.00,-3312279.00,-875502.00,361542.00,9.39,5.41,31.49,3.65,6.02,1.06,5.61,4.60,0.21,4.89,0.44,0.60,610.89,121.82,3.00,6.07,60.11,553.78,2.04,2016Q4
Gold,Q1/2017,29158016.00,15041171.00,11037670.00,14401204.00,2616076.00,2219296.00,521870.00,396780.00,304861.00,0.13,101516.00,-326546.00,219956.00,-5074.00,8.28,5.17,33.04,11.65,15.17,1.04,10.18,4.44,0.20,4.99,0.40,0.61,596.60,104.07,3.51,5.11,71.38,528.73,2.02,2017Q1
Gold,Q2/2017,30041884.00,16168439.00,11037670.00,14160956.00,3184622.00,2720230.00,596448.00,464392.00,294207.00,0.13,-147378.00,-348457.00,747467.00,251632.00,7.81,5.21,30.10,9.24,14.58,1.14,10.33,4.42,0.26,4.90,0.41,0.60,603.71,156.94,2.33,6.49,56.23,549.81,2.12,2017Q2
Gold,Q3/2017,30804670.00,16440929.00,11037670.00,14653250.00,3175091.87,2683374.78,621700.95,491717.08,368577.61,0.16,889770.67,-643364.72,173205.46,419611.41,9.26,5.86,31.85,11.61,15.49,1.12,10.71,5.10,0.30,4.82,0.40,0.52,701.56,175.00,2.09,5.61,65.07,638.58,2.10,2017Q3
Gold,Q4/2017,32533494.00,17556404.00,11037670.00,15269959.00,4209854.00,3429982.00,905294.00,779872.00,616709.00,0.27,-971353.00,-205603.00,1320687.00,143731.00,11.20,6.88,32.27,14.65,18.52,1.15,45.03,4.15,0.18,5.42,0.42,0.52,698.91,184.39,1.98,4.98,73.23,627.66,2.13,2017Q4
Gold,Q1/2018,34856179.00,19996256.00,11037670.00,15154291.00,3581686.00,2962967.00,742213.00,618719.00,465262.00,0.20,-1655616.00,-150716.00,1867884.00,61552.00,11.98,6.82,33.60,12.99,17.27,1.32,42.21,4.17,0.17,5.66,0.40,0.48,761.43,210.63,1.73,5.23,69.81,693.36,2.30,2018Q1
Gold,Q2/2018,36595567.00,21235649.00,11037670.00,15657374.00,3766459.00,3113440.00,779194.00,653019.00,503083.00,0.22,-2095278.00,-369001.00,2723923.00,259644.00,12.48,6.95,33.40,13.36,17.34,1.36,38.41,3.69,0.17,5.96,0.40,0.47,784.62,211.16,1.73,4.73,77.10,709.24,2.34,2018Q2
Gold,Q3/2018,39201658.00,23311962.00,11037670.00,16187992.00,4313296.00,3624352.00,814021.00,688944.00,524560.00,0.23,-3660895.00,-357663.00,4310962.00,292404.00,13.68,7.83,32.72,12.16,15.97,1.44,36.79,3.20,0.14,6.35,0.45,0.54,680.01,251.96,1.45,5.72,63.77,617.69,2.42,2018Q3
Gold,Q4/2018,42623824.00,26277634.00,11037670.00,16647055.00,4260827.00,3657486.00,732882.00,603341.00,459063.00,0.20,-5900382.00,-362951.00,6678992.00,415659.00,12.23,6.82,30.36,10.77,14.16,1.58,29.60,2.64,0.11,6.38,0.42,0.48,762.13,246.86,1.48,4.62,79.03,684.58,2.56,2018Q4
Gold,Q1/2019,43959934.00,28025914.00,11037670.00,16235903.00,4900230.00,4086142.00,942108.00,814088.00,657761.00,0.28,-623168.00,63274.00,850646.00,290752.00,13.66,7.00,31.76,13.42,16.61,1.73,37.91,2.47,0.12,6.98,0.44,0.48,752.98,253.61,1.44,5.38,67.88,686.54,2.71,2019Q1
Gold,Q2/2019,45713126.00,29254105.00,11037670.00,16763988.00,3897968.00,3206134.00,821575.00,691834.00,528085.00,0.23,-2198955.00,59077.00,2098109.00,-41769.00,13.38,6.80,35.00,13.55,17.75,1.75,33.85,2.26,0.09,7.06,0.42,0.46,791.32,180.49,2.02,5.16,70.70,722.65,2.73,2019Q2
Gold,Q3/2019,47198099.00,30207104.00,11037670.00,17299077.00,4308097.00,3571042.00,885011.00,737055.00,544987.00,0.23,-2327808.00,-20968.00,2555277.00,206501.00,13.08,6.59,35.16,12.65,17.11,1.75,28.39,2.09,0.09,6.93,0.40,0.42,875.38,358.21,1.02,4.54,80.39,796.02,2.73,2019Q3
Gold,Q4/2019,50377887.00,33025459.00,11037670.00,17662176.00,3962114.00,3456219.00,641736.00,505895.00,363099.00,0.16,-6010704.00,-586.00,5602515.00,-408775.00,12.21,5.91,32.34,9.16,12.77,1.87,19.37,2.35,0.05,6.83,0.37,0.36,1008.71,285.29,1.28,4.21,86.77,923.22,2.85,2019Q4
Gold,Q1/2020,52953368.00,36365039.00,11037670.00,16902086.00,3946311.00,3456008.00,626192.00,490303.00,355297.00,0.15,69584.00,33237.00,2505854.00,2608675.00,10.81,5.00,30.24,9.00,12.42,2.15,15.00,2.26,0.19,6.51,0.33,0.34,1080.77,239.63,1.52,4.41,82.85,999.45,3.13,2020Q1
GOLD,2019,50377887.00,33025459.00,11037670.00,17662176.00,17059940.00,14311070.00,3290428.00,2748870.00,2093930.00,0.90,-6010704.00,-586.00,5602515.00,-408775.00,12.21,5.91,33.41,12.27,16.11,1.87,29.25,2.35,0.05,6.83,0.37,0.36,1008.71,285.29,1.28,4.21,86.77,923.22,2.85,2019
GOLD,2018,42623824.00,26277634.00,11037670.00,16647055.00,15922268.00,13358245.00,3068310.00,2564023.00,1951968.00,0.84,-5900382.00,-362951.00,6678992.00,415659.00,12.23,6.82,32.45,12.26,16.10,1.58,36.23,2.64,0.11,6.38,0.42,0.48,762.13,246.86,1.48,4.62,79.03,684.58,2.56,2018
GOLD,2017,32533494.00,17556404.00,11037670.00,15269959.00,13631594.00,11392605.00,2750124.00,2238989.00,1710423.00,0.74,-971353.00,-205603.00,1320687.00,143731.00,11.20,6.88,31.98,12.55,16.42,1.15,14.58,4.15,0.18,5.42,0.42,0.52,698.91,184.39,1.98,4.98,73.23,627.66,2.13,2017
GOLD,2016,28823649.00,15009814.00,11037670.00,14096343.00,11180337.00,9801728.00,1817214.00,1378609.00,1046299.00,0.46,4549323.00,-3312279.00,-875502.00,361542.00,9.39,5.41,33.69,9.36,12.33,1.06,11.29,4.60,0.21,4.89,0.44,0.60,610.89,121.82,3.00,6.07,60.11,553.78,2.04,2016
GOLD,2015,22114165.00,14190669.00,7780590.00,8196392.00,8615387.00,7554936.00,1348504.00,1060451.00,661472.00,0.40,2933742.00,-1841920.00,-1018990.00,72832.00,8.38,4.89,33.52,7.68,12.31,1.73,3.79,1.37,0.04,4.49,0.40,0.52,701.17,87.98,4.15,7.08,51.56,653.76,2.70,2015
Jsp,Q1/2015,8155363.00,3166948.00,2100000.00,4972058.00,822451.00,501373.00,325014.00,321078.00,246410.00,0.06,-765048.00,1186087.00,-1025331.00,-604292.00,12.33,9.74,49.02,29.96,39.04,0.64,31.36,2.94,0.78,159.57,0.34,0.35,1053.14,0.00,0.00,5.74,63.56,989.57,1.64,2015Q1
Jsp,Q2/2015,7275876.00,1965614.00,2100000.00,5293430.00,1180423.00,769008.00,414880.00,411415.00,321372.00,0.08,-1038883.00,1020948.00,-1735763.00,-1753698.00,15.36,14.42,43.67,27.23,34.85,0.37,56.37,4.95,0.59,179.71,0.46,0.40,919.16,0.00,0.00,7.52,48.51,870.65,1.37,2015Q2
Jsp,Q3/2015,7603445.00,2480000.00,2100000.00,5106650.00,669366.00,472761.00,200404.00,196605.00,149211.00,0.04,-1557270.00,1074641.00,-1593140.00,-2075769.00,21.98,14.84,42.05,22.29,29.37,0.49,32.37,3.66,0.08,101.00,0.47,0.38,956.07,942.10,0.39,5.48,66.61,889.85,1.49,2015Q3
Jsp,Q4/2015,8905652.78,3800333.77,2100000.00,5088647.92,535140.65,503499.31,39404.70,31641.34,-15057.02,0.00,-2693785.90,967087.94,-416982.62,-2143680.59,13.72,10.65,42.56,-2.81,5.91,0.75,3.52,2.49,0.02,80.07,0.36,0.32,1125.23,659.46,0.55,3.84,94.95,1030.84,1.75,2015Q4
Jsp,Q1/2016,10350364.00,5187120.00,2100000.00,5146200.00,539282.00,448083.00,108044.00,91199.00,57552.00,0.01,-1230369.00,-56232.00,1350318.00,63717.00,10.14,7.90,33.63,10.67,16.91,1.01,5.41,2.48,0.04,64.90,0.32,0.26,1389.97,555.92,0.66,3.14,116.28,1274.35,2.01,2016Q1
Jsp,Q2/2016,11461457.00,6190316.00,2100000.00,5252851.00,663671.00,430737.00,253869.00,232934.00,148651.00,0.04,-1853774.00,280291.00,2368242.00,794759.00,6.45,5.90,37.49,22.40,35.10,1.18,11.51,1.96,0.18,55.11,0.26,0.20,1824.86,222.19,1.64,2.68,135.95,1690.56,2.18,2016Q2
Jsp,Q3/2016,12274641.00,7089250.00,2100000.00,5167601.00,474289.00,528408.00,-25919.00,-54119.00,-85249.00,-0.02,-3113769.00,261287.00,3005227.00,152745.00,2.06,3.04,16.45,-17.97,-11.41,1.37,-1.56,1.70,0.04,47.91,0.22,0.17,2093.02,143.80,2.54,1.83,199.06,1896.49,2.38,2016Q3
Jsp,Q4/2016,12521181.03,7332171.92,2100000.00,5171124.95,1649847.43,1563664.53,114203.25,86182.90,2845.12,0.00,-3299543.18,275246.74,3310644.24,286347.80,2.41,3.32,26.47,0.17,5.22,1.42,1.61,1.62,0.06,60.93,0.31,0.29,1258.54,309.29,1.18,2.01,182.01,1077.72,2.42,2016Q4
Jsp,Q1/2017,12531440.00,7294225.00,2100000.00,5219217.00,1043607.00,927038.00,142283.00,116569.00,48092.00,0.01,14152.00,-46784.00,-115297.00,-147929.00,2.21,3.34,30.91,4.61,11.17,1.40,3.72,1.72,0.04,64.56,0.33,0.31,1187.74,174.90,2.09,2.12,171.85,1017.98,2.40,2017Q1
Jsp,Q2/2017,12770376.00,7568685.00,2100000.00,5183528.00,1087479.00,1021953.00,92046.00,65526.00,6311.00,0.00,-211778.00,-5777.00,310785.00,93230.00,-0.54,1.77,24.18,0.58,6.03,1.46,1.48,1.82,0.09,71.52,0.35,0.35,1033.64,106.45,3.43,2.66,137.16,899.91,2.46,2017Q2
Jsp,Q3/2017,12671491.00,7493745.00,2100000.00,5159527.00,1259936.00,1214765.00,72978.00,45171.00,-24001.00,-0.01,41975.00,-55567.00,-18396.00,-31988.00,0.64,2.51,20.72,-1.90,3.59,1.45,0.84,1.85,0.07,103.19,0.40,0.38,953.75,163.21,2.24,2.60,140.12,815.86,2.46,2017Q3
Jsp,Q4/2017,11695475.68,6574135.30,2100000.00,5104883.70,1130847.20,1106223.53,49702.34,24623.67,-53449.69,-0.02,157516.02,255632.97,-591028.54,-177879.54,-0.45,2.08,22.94,-4.73,2.18,1.29,0.33,1.62,0.04,99.14,0.37,0.40,921.63,152.74,2.39,2.08,175.10,748.92,2.29,2017Q4
Jsp,Q1/2018,11386296.00,6217841.00,2100000.00,5151808.00,1044718.00,920204.00,148935.00,124514.00,46925.00,0.01,278226.00,39378.00,-226364.00,91240.00,-0.47,2.17,27.22,4.49,11.92,1.21,2.12,1.55,0.06,102.55,0.38,0.41,901.20,125.79,2.90,2.13,171.56,732.54,2.21,2018Q1
Jsp,Q2/2018,10841998.00,5698522.00,2100000.00,5143476.00,1212576.00,1089766.00,142917.00,122810.00,-9979.00,0.00,636998.00,137682.00,-664290.00,110390.00,-0.78,2.69,25.44,-0.82,10.13,1.11,1.91,1.49,0.06,103.75,0.39,0.43,845.34,98.76,3.70,2.27,160.77,688.27,2.11,2018Q2
Jsp,Q3/2018,10382920.00,5159259.00,2100000.00,5223661.00,957809.00,798240.00,183229.00,159569.00,80185.00,0.02,751691.00,263093.00,-929254.00,85530.00,1.23,3.74,28.22,8.37,16.66,0.99,2.58,1.48,0.06,95.78,0.38,0.39,934.78,148.39,2.46,2.04,179.10,758.14,1.99,2018Q3
Jsp,Q4/2018,10015251.20,4807606.07,2100000.00,5207645.13,700209.70,645772.99,74801.37,54436.72,-16016.25,-0.01,911446.11,250171.11,-1084402.64,77214.58,1.96,4.25,33.78,-2.29,7.77,0.92,0.86,1.65,0.06,96.80,0.36,0.39,945.82,136.26,2.68,2.08,175.83,772.67,1.92,2018Q4
Jsp,Q1/2019,9674784.00,4456498.00,2100000.00,5218286.00,729338.00,643128.00,108112.00,86210.00,10641.00,0.00,352234.00,44814.00,-254964.00,142084.00,1.25,4.02,27.84,1.46,11.82,0.85,1.38,1.53,0.12,87.65,0.34,0.40,906.01,125.67,2.90,2.05,177.93,730.98,1.85,2019Q1
Jsp,Q2/2019,9271804.00,4180751.00,2100000.00,5091053.00,361343.00,401148.00,-17014.00,-39805.00,-92083.00,-0.02,363810.00,56055.00,-485884.00,-66019.00,-0.34,2.59,20.07,-25.48,-11.02,0.82,-1.39,1.78,0.05,68.87,0.27,0.28,1313.04,100.80,3.62,1.60,227.58,1089.08,1.82,2019Q2
Jsp,Q3/2019,9157748.00,4090545.00,2100000.00,5067203.00,549655.00,511737.00,60918.00,37918.00,-23850.00,-0.01,500994.00,108711.00,-541908.00,67797.00,-2.36,1.42,24.87,-4.34,6.90,0.81,0.82,1.97,0.10,74.78,0.24,0.26,1404.89,97.47,3.74,1.64,222.46,1186.18,1.81,2019Q3
Jsp,Q4/2019,8707176.13,3691809.44,2100000.00,5015366.70,565806.47,561396.94,27019.07,4409.53,-51835.72,-0.01,701709.45,51020.62,-694669.74,58060.33,-3.07,0.95,21.32,-9.16,0.78,0.74,0.10,2.05,0.10,75.84,0.24,0.26,1429.53,163.48,2.23,1.91,190.75,1241.01,1.74,2019Q4
Jsp,Q1/2020,8386391.00,3475869.00,2100000.00,4910522.00,278056.00,352523.00,-52243.00,-74467.00,-104845.00,-0.02,-36328.00,22010.00,-180165.00,-194483.00,-5.38,-0.80,11.95,-37.71,-26.78,0.71,-1.74,2.23,0.08,58.59,0.20,0.24,1523.77,21.89,16.68,1.79,203.48,1336.97,1.71,2020Q1
JSP,2019,8707176.13,3691809.44,2100000.00,5015366.70,2219718.47,2130985.94,179035.07,88732.53,-157127.72,-0.04,701709.45,51020.62,-694669.74,58060.33,-3.07,0.95,24.44,-7.08,4.00,0.74,0.49,2.05,0.10,75.84,0.24,0.26,1429.53,163.48,2.23,1.91,190.75,1241.01,1.74,2019
JSP,2018,10015251.20,4807606.07,2100000.00,5207645.13,3895769.70,3434439.99,549882.37,461329.72,101304.75,0.02,911446.11,250171.11,-1084402.64,77214.58,1.96,4.25,28.09,2.60,11.84,0.92,1.86,1.65,0.06,96.80,0.36,0.39,945.82,136.26,2.68,2.08,175.83,772.67,1.92,2018
JSP,2017,11695475.68,6574135.30,2100000.00,5104883.70,4521869.20,4269979.53,357009.34,251889.67,-23047.69,-0.01,157516.02,255632.97,-591028.54,-177879.54,-0.45,2.08,24.48,-0.51,5.57,1.29,1.24,1.62,0.04,99.14,0.37,0.40,921.63,152.74,2.39,2.08,175.10,748.92,2.29,2017
JSP,2016,12521181.03,7332171.92,2100000.00,5171124.95,3327088.43,2970892.53,450196.25,356195.90,123798.12,0.03,-3299543.18,275246.74,3310644.24,286347.80,2.41,3.32,27.99,3.72,10.71,1.42,2.84,1.62,0.06,60.93,0.31,0.29,1258.54,309.29,1.18,2.01,182.01,1077.72,2.42,2016
JSP,2015,8905652.78,3800333.77,2100000.00,5088647.92,3207380.65,2246641.31,979702.70,960739.34,701935.98,0.17,-2693785.90,967087.94,-416982.62,-2143680.59,13.72,10.65,44.53,21.89,29.95,0.75,29.48,2.49,0.02,80.07,0.36,0.32,1125.23,659.46,0.55,3.84,94.95,1030.84,1.75,2015
Kc,Q1/2015,2690445.00,1303327.00,875000.00,1387118.00,118101.00,104021.00,14868.00,14080.00,1752.00,0.00,-20737.00,76.00,31841.00,11180.00,2.90,3.60,38.92,1.48,11.92,0.94,1.19,2.88,0.02,61.51,0.21,0.15,2475.08,0.00,0.00,1.99,182.99,2292.09,1.94,2015Q1
Kc,Q2/2015,2641816.00,1283306.00,875000.00,1358510.00,144569.00,144925.00,435.00,-356.00,-11109.00,-0.01,17728.00,1543.00,-19638.00,-367.00,1.30,2.74,25.35,-7.68,-0.25,0.94,-0.03,2.35,0.01,60.16,0.22,0.16,2334.59,0.00,0.00,2.41,151.76,2182.83,1.94,2015Q2
Kc,Q3/2015,2270784.00,905811.00,875000.00,1364973.00,574128.00,554977.00,19905.00,19151.00,6464.00,0.01,484305.00,-101077.00,-363111.00,20117.00,0.41,2.28,8.77,1.13,3.34,0.66,1.47,3.28,0.05,103.21,0.40,0.38,950.01,0.00,0.00,5.27,69.26,880.75,1.66,2015Q3
Kc,Q4/2015,2060086.41,1255624.36,875000.00,804462.05,99986.92,499599.51,-398784.77,-399612.59,-408839.32,-0.47,547766.52,-90652.02,-436429.43,20685.08,-37.15,-15.45,45.10,-408.89,-399.66,1.56,-42.88,1.18,0.02,88.58,0.39,0.42,861.85,0.00,0.00,5.23,69.81,792.04,2.56,2015Q4
Kc,Q1/2016,1862284.00,1071049.00,875000.00,791235.00,232034.00,233381.00,-299.00,-1347.00,-13227.00,-0.02,138899.00,424.00,-156119.00,-16796.00,-39.18,-16.79,10.34,-5.70,-0.58,1.35,-0.13,1.14,0.01,86.01,0.46,0.53,694.34,0.00,0.00,7.66,47.66,646.68,2.35,2016Q1
Kc,Q2/2016,1672189.00,832734.00,875000.00,839455.00,287326.00,231380.00,57025.00,55946.00,48222.00,0.06,306421.00,-2710.00,-327329.00,-23618.00,-33.43,-15.11,20.33,16.78,19.47,0.99,7.17,1.25,0.01,98.45,0.55,0.63,579.80,0.00,0.00,12.34,29.58,550.21,1.99,2016Q2
Kc,Q3/2016,1615547.00,721307.00,875000.00,894240.00,225718.00,151670.00,76340.00,74048.00,54699.00,0.06,378269.00,42618.00,-418145.00,2742.00,-28.25,-13.94,11.74,24.23,32.81,0.81,9.00,1.25,0.05,64.47,0.43,0.44,832.36,0.00,0.00,7.80,46.80,785.56,1.81,2016Q3
Kc,Q4/2016,1544933.44,644403.13,875000.00,900530.30,112053.45,107079.27,6682.99,4974.18,-1661.84,0.00,418672.36,54200.47,-467448.37,5424.46,10.34,7.42,20.12,-1.48,4.44,0.72,0.50,1.29,0.05,65.80,0.48,0.59,616.11,0.00,0.00,8.92,40.93,575.18,1.72,2016Q4
Kc,Q1/2017,1360271.98,633956.25,875000.00,726315.72,73973.88,154199.28,-79209.80,-80225.40,-86380.29,-0.10,19795.92,-2822.14,-16667.62,306.16,1.97,3.40,10.65,-116.77,-108.45,0.87,-13.03,1.17,0.06,49.24,0.43,0.53,693.25,0.00,0.00,10.73,34.00,659.25,1.87,2017Q1
Kc,Q2/2017,1320604.10,625007.05,875000.00,695597.05,69903.01,78648.01,-7712.76,-8745.00,-24886.03,-0.03,32101.87,-3185.61,-37938.30,-9022.03,-8.34,-1.05,17.64,-35.60,-12.51,0.90,-0.54,1.12,0.04,36.04,0.32,0.41,884.34,0.00,0.00,10.55,34.60,849.74,1.90,2017Q2
Kc,Q3/2017,1294714.48,651054.35,875000.00,643660.13,82700.04,114161.32,-30426.95,-31461.28,-51936.92,-0.06,59758.91,-4303.27,-45766.26,9689.38,-22.20,-8.34,8.22,-62.80,-38.04,1.01,-1.54,1.03,0.07,24.37,0.23,0.40,916.35,0.00,0.00,9.02,40.45,875.90,2.01,2017Q3
Kc,Q4/2017,1214621.39,668885.07,875000.00,545736.32,81294.22,152282.55,-69903.02,-70988.33,-90774.70,-0.11,77138.24,-2025.71,-49398.79,25713.74,-35.93,-14.30,-21.72,-111.66,-87.32,1.23,-3.64,0.67,0.09,24.38,0.22,0.52,698.40,0.00,0.00,10.22,35.72,662.68,2.23,2017Q4
Kc,Q1/2018,1209990.82,692552.87,875000.00,517437.95,58126.70,68472.74,-9273.37,-10346.04,-28298.37,-0.03,14260.15,-205.14,-3609.26,10445.75,-32.44,-9.91,33.05,-48.68,-17.80,1.34,-0.58,0.64,0.10,24.66,0.23,0.52,702.77,0.00,0.00,7.62,47.90,654.86,2.34,2018Q1
Kc,Q2/2018,1185217.72,701721.65,875000.00,483496.06,54981.32,70754.30,-14687.54,-15772.97,-33941.89,-0.04,7957.45,-344.14,-11710.88,-4097.57,-34.76,-10.26,28.18,-61.73,-28.69,1.45,-0.87,0.59,0.08,25.38,0.22,0.51,720.60,0.00,0.00,6.68,54.67,665.93,2.45,2018Q2
Kc,Q3/2018,1172623.45,686774.69,875000.00,485848.76,50877.83,47450.90,4533.23,3426.93,3121.80,0.00,-37607.42,24929.36,-14321.40,-26999.45,-26.68,-7.59,36.65,6.14,6.74,1.41,11.23,0.62,0.05,23.33,0.20,0.42,874.93,0.00,0.00,4.51,80.94,793.99,2.41,2018Q3
Kc,Q4/2018,1176169.32,718089.48,875000.00,458079.85,49087.89,61529.50,-11312.23,-12441.61,-28538.50,-0.03,7914.53,-23105.30,-16140.96,-31331.72,-17.62,-2.94,9.36,-58.14,-25.35,1.57,-0.93,0.49,0.04,21.06,0.18,0.38,973.02,0.00,0.00,2.48,147.21,825.82,2.57,2018Q4
Kc,Q1/2019,1155836.43,720967.86,875000.00,434868.57,70253.65,77752.23,-6443.14,-7498.58,-23211.28,-0.03,8986.95,6458.48,-2906.99,12538.44,-17.50,-2.73,28.77,-33.04,-10.67,1.66,-0.57,0.47,0.06,24.31,0.19,0.43,843.04,0.00,0.00,2.78,131.40,711.64,2.66,2019Q1
Kc,Q2/2019,1130643.91,726506.27,875000.00,404137.64,56145.16,73295.70,-16032.70,-17150.54,-30730.93,-0.04,13564.24,6045.39,-6929.90,12679.73,-18.05,-2.91,21.74,-54.73,-30.55,1.80,-1.31,0.43,0.06,26.85,0.20,0.48,764.93,0.00,0.00,2.99,121.88,643.05,2.80,2019Q2
Kc,Q3/2019,1118814.38,744918.61,875000.00,373895.77,41664.55,60136.36,-17380.31,-18471.81,-30241.87,-0.03,16154.58,5539.86,-11449.17,10245.26,-26.22,-4.85,23.03,-72.58,-44.33,1.99,-1.57,0.48,0.06,27.27,0.19,0.52,696.22,0.00,0.00,2.97,122.90,573.32,2.99,2019Q3
Kc,Q4/2019,916453.73,615041.17,875000.00,301412.55,104390.77,163992.78,-58502.96,-59602.02,-71523.65,-0.08,-19044.58,127192.02,-108396.75,-249.32,-41.00,-9.82,28.44,-68.52,-57.10,2.04,-6.83,0.91,0.05,38.31,0.26,0.60,612.55,0.00,0.00,2.74,133.31,479.24,3.04,2019Q4
Kc,Q1/2020,899309.88,629523.22,875000.00,269786.66,49340.14,71424.17,-20017.59,-22084.03,-31325.56,-0.04,-6899.04,3264.51,-6426.86,-10061.40,-46.50,-11.42,23.27,-63.49,-44.76,2.33,-2.61,0.86,0.03,41.17,0.24,0.59,615.88,0.00,0.00,2.65,137.82,478.07,3.33,2020Q1
KC,2019,916453.73,615041.17,875000.00,301412.55,271594.10,374317.05,-98359.11,-102722.95,-155707.73,-0.18,-19044.58,127192.02,-108396.75,-249.32,-41.00,-9.82,25.94,-57.33,-37.82,2.04,-2.20,0.91,0.05,38.31,0.26,0.60,612.55,0.00,0.00,2.74,133.31,479.24,3.04,2019
KC,2018,1176169.32,718089.48,875000.00,458079.85,213020.84,248154.53,-30739.91,-35133.69,-88426.06,-0.10,7914.53,-23105.30,-16140.96,-31331.72,-17.62,-2.94,27.46,-41.51,-16.49,1.57,-0.69,0.49,0.04,21.06,0.18,0.38,973.02,0.00,0.00,2.48,147.21,825.82,2.57,2018
KC,2017,1214621.39,668885.07,875000.00,545736.32,306477.78,503730.44,-193085.17,-197252.65,-259810.58,-0.30,77138.24,-2025.71,-49398.79,25713.74,-35.93,-14.30,1.83,-84.77,-64.36,1.23,-3.17,0.67,0.09,24.38,0.22,0.52,698.40,0.00,0.00,10.22,35.72,662.68,2.23,2017
KC,2016,1544933.44,644403.13,875000.00,900530.30,857130.45,723445.27,139812.99,133685.18,88116.16,0.10,418672.36,54200.47,-467448.37,5424.46,10.34,7.42,15.61,10.28,15.60,0.72,3.70,1.29,0.05,65.80,0.48,0.59,616.11,0.00,0.00,8.92,40.93,575.18,1.72,2016
KC,2015,2060086.41,1255624.36,875000.00,804462.05,936783.92,1303523.51,-363578.77,-366739.59,-411733.32,-0.47,547766.52,-90652.02,-436429.43,20685.08,-37.15,-15.45,18.78,-43.95,-39.15,1.56,-8.05,1.18,0.02,88.58,0.39,0.42,861.85,0.00,0.00,5.23,69.81,792.04,2.56,2015
