Symbol,Period,Total Asset,TotalLiabilities('000 Baht),Paid-upCap('000 Baht),Equity('000 Baht),Revenue('000 Baht),Expenses('000 Baht),EBITDA('000 Baht),EBIT('000 Baht),Net Profit('000 Baht),EPS**(Baht),Operating Cash Flow('000 Baht),Investing Cash Flow('000 Baht),Financing Cash Flow('000 Baht),Net Cash Flow('000 Baht),Return onEquity+(%),Return onAsset+(%),Gross ProfitMargin(%),Net ProfitMargin(%),EBIT Margin(%),D/E(Times),Int. Coverage(Times),Current Ratio(Times),Quick Ratio(Times),FixedAssetTurnover+(Times),TotalAssetTurnover+(Times),Inventory Turnover+(Times),Average Sale Period+(Days),Accounts Receivable Turnover+(Times),Average Collection Period+(Days),Account Payable Turnover+(Times),Average Payment Period+(Days),Cash Cycle+(Days),Equity Multiplier,Period
Ap,Q4/2015,"36,146,983.00","18,492,918.00","3,145,899.00","17,653,602.00","5,978,825.00","5,062,703.00","932,104.00","916,122.00","676,066.00",0.21,"-468,099.00","966,030.00","-539,804.00","-41,873.00",15.66,10.14,33.43,11.31,15.32,1.05,18.43,4.47,0.07,190.68,0.62,0.46,798.14,262.09,1.39,10.81,33.75,765.78,2.05,2015Q4
Ap,Q1/2016,"37,448,214.00","19,339,361.00","3,145,899.00","18,108,377.00","4,229,875.00","3,592,209.00","652,439.00","637,666.00","454,775.00",0.14,"-2,266,625.00","254,885.00","2,280,500.00","268,760.00",14.59,9.21,34.1,10.75,15.08,1.07,10.99,4.03,0.09,186.13,0.56,0.42,866.69,311.37,1.17,11.81,30.9,836.96,2.07,2016Q1
Ap,Q2/2016,"37,174,067.00","19,482,977.00","3,145,899.00","17,690,598.00","4,524,987.00","3,787,431.00","752,397.00","737,556.00","525,981.00",0.17,"-2,297,964.00","464,693.00","2,360,676.00","527,405.00",14.16,8.99,34.23,11.62,16.3,1.1,16.33,3.71,0.11,161.55,0.55,0.42,871.94,210.98,1.73,11.38,32.06,841.61,2.10,2016Q2
Ap,Q3/2016,"37,484,889.00","19,337,137.00","3,145,899.00","18,147,146.00","4,481,122.00","3,872,717.00","620,798.00","608,405.00","456,548.00",0.14,"-2,441,751.00","119,665.00","2,575,176.00","253,090.00",12.03,7.84,35.16,10.19,13.58,1.07,24.1,3.45,0.08,195.49,0.52,0.39,933.01,206.83,1.76,11.84,30.82,903.95,2.07,2016Q3
Ap,Q4/2016,"37,789,969.00","18,366,034.00","3,145,899.00","19,423,312.00","7,582,412.00","6,055,771.00","1,538,784.00","1,526,641.00","1,265,257.00",0.4,"-396,906.00","-135,962.00","1,198,676.00","665,808.00",14.58,9.5,34.12,16.69,20.13,0.95,25.25,3.41,0.12,211.65,0.56,0.42,860.58,360.84,1.01,13.32,27.4,834.2,1.95,2016Q4
Ap,Q1/2017,"40,068,872.00","20,096,292.00","3,145,899.00","19,971,958.00","4,425,800.00","3,738,381.00","699,676.00","687,419.00","548,646.00",0.17,"-2,276,026.00","142,664.00","2,011,000.00","-122,362.00",14.69,9.19,32.76,12.4,15.53,1.01,12.86,3.16,0.09,150.8,0.54,0.41,886.56,352.3,1.04,12.37,29.51,858.08,2.01,2017Q1
Ap,Q2/2017,"40,793,200.00","21,156,536.00","3,145,899.00","19,641,150.00","4,868,678.00","4,042,884.00","841,365.00","825,794.00","612,956.00",0.2,"-3,476,777.00","-183,177.00","3,611,124.00","-48,830.00",15.45,9.36,34.33,12.59,16.96,1.08,19.07,3.03,0.1,128.46,0.54,0.42,870.59,268.51,1.36,13.24,27.56,844.39,2.08,2017Q2
Ap,Q3/2017,"41,465,171.00","21,187,981.00","3,145,899.00","20,277,895.00","5,039,266.00","4,217,489.00","840,452.00","821,777.00","636,745.00",0.2,"-5,202,718.00","-582,354.00","5,362,494.00","-422,578.00",15.95,9.78,36.63,12.64,16.31,1.04,41.51,2.89,0.06,126.46,0.56,0.42,867.58,242.87,1.5,14.83,24.61,844.47,2.04,2017Q3
Ap,Q4/2017,"43,936,043.00","22,303,026.00","3,145,899.00","21,636,644.00","8,407,194.00","6,704,745.00","1,723,859.00","1,702,449.00","1,358,749.00",0.43,"-6,392,358.00","-1,001,729.00","7,361,438.00","-32,649.00",15.38,9.88,37.4,16.16,20.25,1.03,50.29,3.02,0.12,127.18,0.56,0.43,846.7,103.1,3.54,13.23,27.59,822.65,2.03,2017Q4
Ap,Q1/2018,"47,074,655.00","24,634,526.00","3,145,899.00","22,445,572.00","5,619,039.00","4,587,258.00","1,052,327.00","1,031,781.00","809,036.00",0.26,"-2,107,161.00","-184,068.00","2,399,014.00","107,785.00",16.11,10.06,35.32,14.4,18.36,1.1,30.31,2.95,0.11,108.25,0.55,0.42,861.47,133.57,2.73,13.07,27.92,836.28,2.10,2018Q1
Ap,Q2/2018,"48,568,146.00","26,056,498.00","3,145,899.00","22,519,425.00","7,097,682.00","5,690,549.00","1,427,655.00","1,407,133.00","1,183,032.00",0.38,"-3,820,444.00","-1,026,675.00","5,118,422.00","271,303.00",18.92,11.11,33.88,16.67,19.83,1.16,40.91,2.89,0.11,100.12,0.59,0.44,833.35,116.34,3.14,13.56,26.91,809.57,2.16,2018Q2
Ap,Q3/2018,"49,018,131.00","25,591,497.00","3,145,899.00","23,436,047.00","7,167,539.00","6,044,576.00","1,144,163.00","1,122,963.00","916,643.00",0.29,"-4,124,853.00","-701,090.00","4,556,332.00","-269,611.00",19.52,11.64,33.31,12.79,15.67,1.09,44.08,3.09,0.08,94.62,0.63,0.47,782.18,112.39,3.25,13.88,26.29,759.14,2.09,2018Q3
Ap,Q4/2018,"49,283,659.00","24,904,353.00","3,145,899.00","24,392,746.00","8,908,628.00","7,714,128.00","1,218,005.00","1,194,500.00","956,698.00",0.3,"-2,930,698.00","-465,442.00","3,293,241.00","-102,899.00",16.8,10.2,32.5,10.74,13.41,1.02,41.21,3.85,0.12,85.87,0.62,0.48,762.02,72.26,5.05,12.87,28.35,738.72,2.02,2018Q4
Ap,Q1/2019,"53,092,889.00","27,524,699.00","3,145,899.00","25,582,117.00","8,093,107.00","6,741,940.00","1,376,360.00","1,351,167.00","1,078,127.00",0.34,"-953,724.00","-181,144.00","2,533,658.00","1,398,790.00",17.22,10.13,31.68,13.32,16.7,1.08,29.95,3.11,0.18,90.25,0.63,0.49,739.75,95.04,3.84,10.66,34.25,709.35,2.08,2019Q1
Ap,Q2/2019,"55,294,555.00","30,497,626.00","3,145,899.00","24,811,985.00","4,970,333.00","4,315,008.00","683,458.00","655,325.00","488,247.00",0.16,"-5,223,151.00","-169,406.00","5,952,710.00","560,153.00",14.53,8.33,33.27,9.82,13.18,1.23,8.14,3.28,0.12,77.91,0.56,0.44,832.54,86.88,4.2,10.83,33.7,803.04,2.23,2019Q2
Ap,Q3/2019,"56,152,780.00","30,737,388.00","3,145,899.00","25,431,289.00","5,958,432.00","5,095,583.00","894,913.00","862,849.00","619,323.00",0.2,"-7,541,043.00","-947,460.00","8,291,867.00","-196,636.00",12.86,7.73,33.44,10.39,14.48,1.21,13,3.39,0.08,71.15,0.53,0.41,890.27,72.49,5.04,10.23,35.69,859.62,2.21,2019Q3
Ap,Q4/2019,"58,794,214.01","32,498,087.78","3,145,899.50","26,313,116.26","5,979,231.60","4,956,131.31","1,056,204.96","1,023,100.29","881,816.33",0.29,"-9,810,335.01","-1,396,479.20","10,825,821.22","-380,992.98",12.1,7.2,34.57,14.75,17.11,1.24,18.44,3.02,0.04,57.03,0.46,0.34,"1,061.18",85.21,4.28,9.27,39.36,"1,026.10",2.23,2019Q4
Ap,Q1/2020,"61,986,370.00","35,072,632.00","3,145,899.00","26,931,587.00","5,521,217.00","4,684,983.00","902,463.00","836,234.00","618,458.00",0.2,"-555,157.00","-220,712.00","2,370,332.00","1,594,463.00",9.93,5.87,34.48,11.2,15.15,1.3,11.12,3.53,0.15,49.91,0.39,0.3,"1,217.32",98.09,3.72,6.85,53.31,"1,167.73",2.30,2020Q1
Ap,2019,"58,794,214.01","32,498,087.78","3,145,899.50","26,313,116.26","24,975,233.60","21,082,792.31","4,010,935.96","3,892,441.29","3,067,513.33",0.98,"-9,810,335.01","-1,396,479.20","10,825,821.22","-380,992.98",12.1,7.2,32.77,12.28,15.59,1.24,15.73,3.02,0.04,57.03,0.46,0.34,"1,061.18",85.21,4.28,9.27,39.36,"1,026.10",2.23,2019
Ap,2018,"49,283,659.00","24,904,353.00","3,145,899.00","24,392,746.00","28,890,088.00","24,133,711.00","4,842,150.00","4,756,377.00","3,865,409.00",1.23,"-2,930,698.00","-465,442.00","3,293,241.00","-102,899.00",16.8,10.2,33.8,13.38,16.46,1.02,38.7,3.85,0.12,85.87,0.62,0.48,762.02,72.26,5.05,12.87,28.35,738.72,2.02,2018
Ap,2017,"43,936,043.00","22,303,026.00","3,145,899.00","21,636,644.00","22,851,093.00","18,813,654.00","4,105,352.00","4,037,439.00","3,157,096.00",1,"-6,392,358.00","-1,001,729.00","7,361,438.00","-32,649.00",15.38,9.88,35.69,13.82,17.67,1.03,26.84,3.02,0.12,127.18,0.56,0.43,846.7,103.1,3.54,13.23,27.59,822.65,2.03,2017
Ap,2016,"37,789,969.00","18,366,034.00","3,145,899.00","19,423,312.00","20,818,396.00","17,308,128.00","3,564,418.00","3,510,268.00","2,702,561.00",0.86,"-396,906.00","-135,962.00","1,198,676.00","665,808.00",14.58,9.5,34.37,12.98,16.86,0.95,18.59,3.41,0.12,211.65,0.56,0.42,860.58,360.84,1.01,13.32,27.4,834.2,1.95,2016
Ap,2015,"36,146,983.00","18,492,918.00","3,145,899.00","17,653,602.00","22,397,998.00","18,762,006.00","3,703,283.00","3,635,992.00","2,623,378.00",0.83,"-468,099.00","966,030.00","-539,804.00","-41,873.00",15.66,10.14,34.12,11.71,16.23,1.05,13,4.47,0.07,190.68,0.62,0.46,798.14,262.09,1.39,10.81,33.75,765.78,2.05,2015
Arin,Q3/2019,"870,287.85","396,137.51","300,000.00","474,150.34","21,596.67","26,270.06","-3,096.18","-4,673.39","-13,781.32",-0.02,"-19,382.60","-1,329.91","22,497.67","1,785.16",-2.73,1.48,20.48,-63.81,-21.64,0.84,-0.67,1.75,0.03,12.88,0.25,0.22,"1,631.35",25.54,14.29,1.84,198.8,"1,446.85",1.84,2019Q3
Arin,Q4/2019,"1,016,727.42","537,218.24","300,000.00","479,509.18","42,805.79","42,017.40","2,369.74",788.39,"5,397.48",0.01,"-155,783.86","-1,904.26","162,897.40","5,209.28",-3.81,0.13,29.48,12.61,1.84,1.12,0.29,1.54,0.03,9.42,0.17,0.15,"2,357.19",13.66,26.72,1.08,338.17,"2,045.75",2.12,2019Q4
Arin,Q1/2020,"1,006,608.83","533,070.52","300,000.00","473,538.32","28,579.46","31,875.86","-1,359.39","-3,296.41","-5,970.86",-0.01,"-1,171.69","8,796.12","-9,058.13","-1,433.70",-6.22,-1.21,26.92,-20.89,-11.53,1.13,-1.23,1.55,0.03,6.99,0.12,0.12,"3,157.43",11,33.19,0.78,467.34,"2,723.28",2.13,2020Q1
Arin,2019,"1,016,727.42","537,218.24","300,000.00","479,509.18","162,190.45","160,922.87","7,519.47","1,267.58","-14,120.83",-0.03,"-155,783.86","-1,904.26","162,897.40","5,209.28",-3.81,0.13,29.5,-8.71,0.78,1.12,0.06,1.54,0.03,9.42,0.17,0.15,"2,357.19",13.66,26.72,1.08,338.17,"2,045.75",2.12,2019
Brock,Q1/2015,"1,270,434.00","35,955.00","1,025,000.00","1,234,479.00","22,864.00","18,553.00","4,435.00","4,311.00","3,446.00",0,"10,227.00","1,830.00",-54,"12,003.00",1.33,1.6,48.69,15.07,18.85,0.03,718.5,12.48,7.13,21.49,0.08,0.28,"1,284.75",97.32,3.75,18.17,20.09,"1,268.42",1.03,2015Q1
Brock,Q2/2015,"1,271,579.00","34,866.00","1,025,000.00","1,236,713.00","26,526.00","23,703.00","2,945.00","2,823.00","2,234.00",0,"21,927.00","3,608.00",-108,"25,427.00",0.8,0.97,41.99,8.42,10.64,0.03,564.6,12.88,7.8,18.86,0.07,0.27,"1,336.89",82.47,4.43,14.93,24.45,"1,316.87",1.03,2015Q2
Brock,Q3/2015,"1,269,961.00","32,002.00","1,025,000.00","1,237,959.00","16,107.00","14,098.00","2,130.00","2,009.00","1,246.00",0,"21,187.00","-9,494.00",-162,"11,531.00",0.81,1.03,35.13,7.74,12.47,0.03,502.25,12.95,7.91,19.21,0.07,0.27,"1,328.31",104.08,3.51,14.53,25.12,"1,306.70",1.03,2015Q3
Brock,Q4/2015,"1,269,520.49","30,226.14","1,024,999.93","1,239,294.35","15,546.79","14,264.68","1,400.98","1,282.12","1,334.80",0,"25,844.67","-7,870.82",-215.96,"17,757.89",0.67,0.82,54.99,8.59,8.25,0.02,341.9,12.57,7.92,17.46,0.06,0.26,"1,419.93",97.74,3.73,10.67,34.2,"1,389.46",1.02,2015Q4
Brock,Q1/2016,"1,268,203.00","28,648.00","1,025,000.00","1,239,555.00","13,803.00","13,452.00",544,351,261,0,"2,587.00","1,771.00",-54,"4,304.00",0.41,0.51,37.04,1.89,2.54,0.02,117,13.21,8.51,15.85,0.06,0.24,"1,505.94",0,0,13.88,26.29,"1,479.64",1.02,2016Q1
Brock,Q2/2016,"1,244,861.00","28,528.00","1,025,000.00","1,216,333.00","9,459.00","12,482.00","-2,751.00","-3,023.00","-2,722.00",0,453,785,"-20,644.00","-19,406.00",0.01,0.05,14.51,-28.78,-31.96,0.02,-251.92,12.95,8.12,8.19,0.04,0.19,"1,896.56",0,0,13.52,27,"1,869.55",1.02,2016Q2
Brock,Q3/2016,"1,244,467.00","28,983.00","1,025,000.00","1,215,484.00","16,105.00","16,929.00",-400,-824,-849,0,"6,310.00","1,820.00","-20,807.00","-12,677.00",-0.16,-0.18,37.37,-5.27,-5.12,0.02,-27.47,12.69,8.21,8.5,0.04,0.21,"1,705.63",0,0,12.06,30.27,"1,675.36",1.02,2016Q3
Brock,Q4/2016,"1,253,266.97","29,256.53","1,024,999.93","1,224,010.45","36,070.05","25,557.16","10,668.16","10,512.89","8,766.21",0.01,"24,141.66","-12,149.21","-20,967.96","-8,975.51",0.44,0.56,43.44,24.3,29.15,0.02,386.65,12.9,8.93,11.61,0.06,0.32,"1,126.11",0,0,14.7,24.84,"1,101.28",1.02,2016Q4
Brock,Q1/2017,"1,254,791.00","30,039.00","1,025,000.00","1,224,752.00","24,680.00","23,686.00","1,355.00",994,742,0,"14,166.00",592,-162,"14,596.00",0.48,0.61,34.66,3.01,4.03,0.02,38.23,12.57,9.19,13.74,0.07,0.43,845.5,0,0,20.65,17.68,827.82,1.02,2017Q1
Brock,Q2/2017,"1,254,820.00","29,207.00","1,025,000.00","1,225,613.00","22,945.00","21,802.00","1,506.00","1,143.00",861,0,"23,899.00","1,387.00",-288,"24,998.00",0.78,0.95,40.98,3.75,4.98,0.02,47.63,12.93,9.85,12.03,0.08,0.53,686.78,0,0,42.26,8.64,678.15,1.02,2017Q2
Brock,Q3/2017,"1,259,022.00","30,805.00","1,025,000.00","1,228,217.00","33,053.00","29,721.00","3,693.00","3,332.00","2,603.00",0,"33,943.00","-44,025.00",-396,"-10,478.00",1.06,1.28,37.31,7.88,10.08,0.03,151.45,14.46,8.56,14.62,0.09,0.46,787.83,0,0,27.94,13.06,774.76,1.03,2017Q3
Brock,Q4/2017,"1,260,174.63","32,720.10","1,024,999.93","1,227,454.53","15,477.99","16,311.84",-510.59,-833.85,-731.95,0,"20,871.18","-38,223.66",-503.99,"-17,856.47",0.28,0.37,32.8,-4.73,-5.39,0.03,-39.31,13.4,7.54,12.16,0.08,0.41,890.73,0,0,16.42,22.23,868.5,1.03,2017Q4
Brock,Q1/2018,"1,260,437.00","32,349.00","1,025,000.00","1,228,088.00","20,778.00","19,924.00","1,181.00",854,634,0,"-10,982.00","12,999.00",-109,"1,908.00",0.27,0.36,38.17,3.05,4.11,0.03,42.7,13.52,7.28,12.16,0.07,0.39,933,0,0,14.32,25.49,907.51,1.03,2018Q1
Brock,Q2/2018,"1,273,651.00","43,355.00","1,025,000.00","1,230,296.00","27,616.00","24,773.00","3,164.00","2,843.00","2,205.00",0,"-13,678.00","31,972.00",-216,"18,078.00",0.38,0.49,39.09,7.98,10.29,0.04,157.94,10.26,5.28,13.35,0.08,0.41,899.97,0,0,6.57,55.59,844.38,1.04,2018Q2
Brock,Q3/2018,"1,280,676.00","44,389.00","1,025,000.00","1,236,287.00","38,459.00","30,783.00","8,000.00","7,676.00","5,991.00",0.01,"-23,823.00","32,562.00",-323,"8,416.00",0.66,0.83,42.51,15.58,19.96,0.04,451.53,10.14,4.92,14.24,0.08,0.31,"1,178.29",0,0,6.15,59.31,"1,118.98",1.04,2018Q3
Brock,Q4/2018,"1,298,225.47","52,944.74","1,025,000.18","1,245,280.73","45,692.65","38,441.91","7,588.29","7,250.74","9,304.23",0.01,"-96,803.41","89,165.04",-431.13,"-8,069.49",1.47,1.46,38.47,20.36,15.87,0.04,450.08,8.38,2.27,18.73,0.1,0.32,"1,141.61",0,0,5.46,66.83,"1,074.78",1.04,2018Q4
Brock,Q1/2019,"1,298,337.00","50,629.00","1,025,000.00","1,247,708.00","33,884.00","30,798.00","3,419.00","3,086.00","2,428.00",0,"-12,145.00","30,430.00",-108,"18,177.00",1.61,1.63,37.02,7.17,9.11,0.04,220.43,8.79,2.14,21.53,0.11,0.34,"1,069.98",0,0,6.8,53.64,"1,016.34",1.04,2019Q1
Brock,Q2/2019,"1,286,371.00","53,693.00","1,025,000.00","1,232,678.00","53,712.00","44,970.00","9,088.00","8,742.00","5,469.00",0.01,"3,499.00","50,408.00","-20,716.00","33,191.00",1.88,2.09,37.45,10.18,16.28,0.04,672.46,8.04,1.91,26,0.13,0.4,910.3,0,0,5.32,68.62,841.68,1.04,2019Q2
Brock,Q3/2019,"1,265,660.00","26,722.00","1,025,000.00","1,238,938.00","36,407.00","28,016.00","8,755.00","8,391.00","6,260.00",0.01,"-24,755.00","60,063.00","-20,823.00","14,485.00",1.9,2.16,41.39,17.19,23.05,0.02,762.82,16.39,2.86,25.8,0.13,0.37,979.57,0,0,6.27,58.23,921.34,1.02,2019Q3
Brock,Q4/2019,"1,269,655.71","28,649.75","1,025,000.18","1,241,005.96","35,773.68","32,764.67","3,375.62","3,009.01","2,067.23",0.01,"-16,519.39","55,052.51","-20,931.00","17,602.12",1.31,1.81,36.13,5.78,8.41,0.02,287.39,15.32,2.96,25.4,0.12,0.3,"1,202.31",0,0,4.76,76.61,"1,125.70",1.02,2019Q4
Brock,Q1/2020,"1,281,903.00","36,959.00","1,025,000.00","1,244,944.00","43,029.00","36,875.00","7,622.00","6,154.00","3,938.00",0,"8,896.00","58,224.00","-1,159.00","65,961.00",1.42,2.04,39.25,9.15,14.3,0.03,153.85,12.66,2.64,33.53,0.13,0.31,"1,173.99",0,0,4.94,73.83,"1,100.16",1.03,2020Q1
BROCK,2019,"1,269,655.71","28,649.75","1,025,000.18","1,241,005.96","159,776.68","136,548.67","24,637.62","23,228.01","16,224.23",0.02,"-16,519.39","55,052.51","-20,931.00","17,602.12",1.31,1.81,37.86,10.15,14.54,0.02,479.22,15.32,2.96,25.4,0.12,0.3,"1,202.31",0,0,4.76,76.61,"1,125.70",1.02,2019
BROCK,2018,"1,298,225.47","52,944.74","1,025,000.18","1,245,280.73","132,427.65","113,802.91","19,934.29","18,624.74","18,136.23",0.02,"-96,803.41","89,165.04",-431.13,"-8,069.49",1.47,1.46,39.77,13.7,14.06,0.04,261.91,8.38,2.27,18.73,0.1,0.32,"1,141.61",0,0,5.46,66.83,"1,074.78",1.04,2018
BROCK,2017,"1,260,174.63","32,720.10","1,024,999.93","1,227,454.53","96,156.99","91,521.84","6,043.41","4,635.15","3,475.05",0,"20,871.18","-38,223.66",-503.99,"-17,856.47",0.28,0.37,36.81,3.61,4.82,0.03,49.73,13.4,7.54,12.16,0.08,0.41,890.73,0,0,16.42,22.23,868.5,1.03,2017
BROCK,2016,"1,253,266.97","29,256.53","1,024,999.93","1,224,010.45","75,437.05","68,420.16","8,061.16","7,016.89","5,456.21",0.01,"24,141.66","-12,149.21","-20,967.96","-8,975.51",0.44,0.56,37.83,7.23,9.3,0.02,97.2,12.9,8.93,11.61,0.06,0.32,"1,126.11",0,0,14.7,24.84,"1,101.28",1.02,2016
BROCK,2015,"1,269,520.49","30,226.14","1,024,999.93","1,239,294.35","81,043.79","70,619.68","10,909.98","10,424.12","8,260.80",0.01,"25,844.67","-7,870.82",-215.96,"17,757.89",0.67,0.82,45.25,10.19,12.86,0.02,555.95,12.57,7.92,17.46,0.06,0.26,"1,419.93",97.74,3.73,10.67,34.2,"1,389.46",1.02,2015
Cgd,Q1/2015,"8,017,075.70","3,109,618.61","7,336,294.46","4,907,457.09","90,728.67","144,988.80","-53,053.25","-54,260.13","-97,736.69",-0.01,"-54,653.38","-72,025.44","20,000.00","-106,678.82",-0.58,1.91,44.19,-107.72,-59.8,0.63,-1.36,2.12,0.91,1.65,0.1,0.31,"1,172.97",3.98,91.71,2.33,156.6,"1,108.08",1.63,2015Q1
Cgd,Q2/2015,"8,222,004.22","3,384,350.14","7,336,294.46","4,837,654.08","127,065.87","193,112.90","-46,590.91","-66,047.04","-114,738.46",-0.02,"190,202.12","-303,970.17","20,000.00","-93,768.05",-2.69,0.69,44.68,-90.3,-51.98,0.7,-1.53,1.67,0.58,1.46,0.1,0.28,"1,295.86",3.53,103.47,2.2,165.88,"1,233.45",1.70,2015Q2
Cgd,Q3/2015,"10,950,713.48","4,790,833.85","7,336,294.46","6,159,879.62","245,821.33","247,639.52","18,947.16","-1,818.19","-26,602.91",0,"-948,867.89","-349,977.34","2,513,585.71","1,092,058.23",-2.41,-0.17,33.96,-10.82,-0.74,0.78,-0.05,1.72,0.85,1.42,0.09,0.32,"1,135.41",0.76,481.1,2.88,126.8,"1,489.71",1.78,2015Q3
Cgd,Q4/2015,"10,141,422.48","4,224,718.78","7,336,294.46","5,605,526.17","100,297.69","286,507.54","-164,741.68","-186,209.85","-217,779.68",-0.03,"-1,972,547.34","165,489.55","2,515,518.31","708,460.52",-8.61,-3.89,37.06,-217.13,-185.66,0.75,-3.34,1.46,0.91,0.75,0.06,0.23,"1,553.55",1.15,317.71,1.36,268.02,"1,603.24",1.81,2015Q4
Cgd,Q1/2016,"9,994,342.49","4,131,783.72","7,336,294.46","5,574,226.36","197,412.38","191,278.38","27,694.08","6,134.00","-24,013.25",0,"351,338.36","-61,022.94","-200,000.00","90,315.42",-7.31,-3.23,36.21,-12.16,3.11,0.74,0.12,1.42,0.85,0.83,0.07,0.22,"1,676.74",0.97,375.91,1.33,273.63,"1,779.03",1.79,2016Q1
Cgd,Q2/2016,"10,924,984.55","4,646,328.08","7,336,294.46","5,840,478.34","174,150.02","194,290.34","1,684.79","-20,140.32","-57,481.05",-0.01,"24,727.71","-172,003.45","803,433.28","656,157.54",-6.1,-2.56,40.64,-33.01,-11.56,0.8,-0.39,1.38,0.89,0.79,0.07,0.21,"1,712.52",0.82,444.08,1.35,271.35,"1,885.25",1.87,2016Q2
Cgd,Q3/2016,"11,378,498.88","5,280,312.96","7,336,295.23","5,686,702.43","136,332.49","234,830.28","-76,364.53","-98,497.80","-118,328.89",-0.02,"498,951.88","-1,027,706.27","207,089.95","-321,664.44",-7.05,-2.68,36.99,-86.79,-72.25,0.93,-1.96,1.49,0.93,0.63,0.05,0.17,"2,093.23",0.25,"1,465.46",1.45,251.51,"3,307.17",2.00,2016Q3
Cgd,Q4/2016,"12,667,324.47","6,694,250.49","7,336,295.23","5,571,401.20","141,553.48","177,623.50","-13,416.28","-36,070.01","-76,104.06",-0.01,"669,082.23","-1,785,737.15","1,091,809.79","-24,845.12",-4.94,-1.3,35.33,-53.76,-25.48,1.2,-0.72,1.46,0.79,0.58,0.05,0.12,"2,999.37",0.32,"1,148.45",0.93,392.29,"3,755.52",2.27,2016Q4
Cgd,Q1/2017,"13,708,577.67","7,837,779.04","7,336,295.23","5,477,804.06","155,379.59","174,768.44","3,913.22","-19,388.85","-63,446.61",-0.01,"404,776.60","-146,296.81","356,047.46","614,527.26",-5.71,-1.47,32.48,-40.83,-12.48,1.43,-0.38,1.33,0.74,0.47,0.05,0.13,"2,884.94",0.36,"1,016.47",0.98,373.72,"3,527.69",2.50,2017Q1
Cgd,Q2/2017,"13,957,912.55","8,000,261.49","8,266,127.95","5,577,355.60","98,904.38","161,635.61","-38,917.32","-62,731.24","-105,303.64",-0.01,"444,694.71","-312,968.38","-80,489.92","51,236.42",-6.36,-1.74,39.98,-106.47,-63.43,1.43,-1.17,1.39,0.66,0.36,0.04,0.11,"3,462.60",0.3,"1,225.73",0.96,380.12,"4,308.22",2.50,2017Q2
Cgd,Q3/2017,"14,956,602.93","9,112,187.12","8,266,127.95","5,488,587.46","214,678.87","269,344.94","-29,935.74","-54,666.08","-74,822.64",-0.01,"543,969.64","-544,365.43","-86,805.20","-87,200.99",-5.72,-1.31,44.78,-34.85,-25.46,1.66,-1.04,1.37,0.57,0.41,0.05,0.11,"3,376.74",0.25,"1,482.63",1.33,275.46,"4,583.90",2.73,2017Q3
Cgd,Q4/2017,"16,782,292.05","10,868,242.49","8,266,127.95","5,560,149.50","639,897.30","488,108.11","160,216.56","151,789.19","99,274.70",0.01,"1,457,803.20","-2,697,991.33","490,606.46","-749,581.68",-2.59,0.1,39.65,15.51,23.72,1.95,2.8,1.04,0.32,0.43,0.08,0.2,"1,841.60",0.66,555.92,2.34,155.85,"2,241.67",3.02,2017Q4
Cgd,Q1/2018,"18,165,353.25","12,230,014.29","8,266,127.95","5,550,387.15","281,019.92","148,038.09","141,323.91","132,981.83","24,054.79",0,"66,833.78","-173,264.56","202,122.31","95,691.52",-1.03,1.05,42.64,8.56,47.32,2.2,1.71,1.39,0.44,0.39,0.08,0.18,"2,052.40",0.71,512.71,1.97,185.12,"2,379.98",3.27,2018Q1
Cgd,Q2/2018,"20,142,685.57","14,554,956.84","8,266,127.95","5,282,263.69","110,579.89","357,486.37","-238,602.96","-246,906.48","-247,323.83",-0.03,"839,220.82","-352,459.39","463,829.68","950,591.11",-3.66,-0.1,40.51,-223.66,-223.28,2.76,-3.09,1.71,0.58,0.31,0.06,0.15,"2,365.09",0.7,518.95,1.29,284.02,"2,600.02",3.81,2018Q2
Cgd,Q3/2018,"21,413,881.02","15,912,045.96","8,266,127.95","5,188,261.89","165,511.34","132,718.28","41,087.59","32,793.06","-53,517.71",-0.01,"568,485.55","-510,047.61","240,917.42","299,355.36",-3.32,0.39,31.66,-32.33,19.81,3.07,0.42,1.69,0.45,0.24,0.05,0.11,"3,199.12",0.56,647.21,0.95,385.09,"3,461.23",4.13,2018Q3
Cgd,Q4/2018,"24,400,897.73","19,174,100.00","8,266,127.95","4,951,148.74","29,347.93","161,087.76","-123,446.52","-131,739.82","-187,565.23",-0.03,"278,565.83","-534,118.21","1,396,389.14","1,140,836.77",-8.83,-1.03,13.12,-639.11,-448.89,3.87,-1.4,1.87,0.62,0.06,0.02,0.03,"11,499.16",0.18,"2,069.73",0.36,"1,005.83","12,563.06",4.93,2018Q4
Cgd,Q1/2019,"26,463,455.28","21,155,598.94","8,266,127.95","4,991,192.77","122,779.82","124,960.16","5,356.71","-2,180.35","-108,319.72",-0.01,"-438,112.79","-133,089.80","180,004.00","-391,198.59",-11.32,-1.56,29.96,-88.22,-1.78,4.24,-0.02,1.52,0.4,0.03,0.01,0.01,"24,426.47",0.09,"3,873.39",0.2,"1,858.81","26,441.05",5.30,2019Q1
